conv_index	question_id	label
2144	28826	355
2144	20106	26
2144	389	83
2144	9356	363
2145	9254	194
2145	26750	272
2145	27632	160
2145	29025	356
2145	3984	278
2145	41797	182
2145	18570	81
2145	13260	193
2145	2494	259
2145	21660	89
2145	6865	347
2145	35837	80
2146	26558	308
2146	1129	222
2146	11593	268
2146	39096	305
2147	12965	217
2147	29275	217
2148	14044	91
2148	10388	91
2149	2483	119
2149	3560	351
2149	1685	339
2150	20898	319
2150	32566	369
2150	36371	91
2150	1548	93
2150	24199	91
2150	4345	319
2151	21131	260
2151	33867	357
2151	36315	260
2152	24880	319
2152	42070	328
2153	4146	146
2153	7482	126
2153	17043	43
2153	40358	362
2153	1990	362
2154	36581	298
2154	8711	169
2154	16191	110
2154	29186	22
2155	40902	72
2155	10800	272
2156	13177	375
2156	37120	375
2157	29632	99
2157	1306	149
2157	16794	272
2157	30806	149
2157	2862	179
2158	26514	84
2158	11525	328
2159	36995	99
2159	11910	36
2160	42289	184
2160	30066	286
2161	6932	21
2161	3225	125
2161	20058	125
2162	4150	155
2162	21508	155
2163	32185	223
2163	33537	84
2163	18279	328
2164	33131	223
2164	6417	223
2165	6508	353
2165	90	355
2166	24801	367
2166	40992	268
2166	18703	21
2166	33885	21
2167	39558	369
2167	1795	206
2168	34523	285
2168	447	272
2168	35071	367
2169	1993	369
2169	7740	272
2169	39902	99
2169	30225	367
2169	24459	206
2169	31040	91
2169	36703	93
2170	42500	217
2170	32738	367
2171	28633	46
2171	40759	308
2171	9926	46
2172	27600	21
2172	6972	110
2173	9863	319
2173	7389	319
2173	22825	369
2174	6562	369
2174	33581	91
2175	9504	155
2175	32445	155
2175	43824	155
2175	18967	223
2176	6637	268
2176	8915	73
2176	24871	343
2177	25672	319
2177	37506	21
2178	26232	319
2178	5571	149
2178	42204	319
2179	14725	175
2179	20821	155
2180	8544	168
2180	22721	372
2180	13781	84
2181	17042	72
2181	38166	21
2181	8642	21
2181	33803	319
2181	21902	268
2181	24128	41
2182	14636	222
2182	10784	168
2183	1827	155
2183	21109	268
2184	22437	216
2184	39314	258
2185	19440	255
2185	18142	17
2186	31454	367
2186	34091	297
2186	4316	259
2187	19525	223
2187	40968	168
2188	24303	327
2188	31337	9
2188	25696	184
2189	30070	260
2189	35391	124
2190	33317	72
2190	8967	272
2190	9436	369
2191	33567	105
2191	9422	105
2191	39090	229
2192	29695	367
2192	30493	155
2193	19558	110
2193	29990	304
2193	3109	272
2193	13911	229
2194	1003	227
2194	4520	227
2195	488	319
2195	1594	36
2195	21329	99
2195	36593	367
2195	28750	319
2196	14629	131
2196	16367	131
2196	35285	149
2197	2579	223
2197	35522	223
2198	23026	217
2198	28505	66
2198	20718	263
2198	35390	349
2199	7198	238
2199	27763	66
2199	9374	217
2199	24726	263
2200	15364	72
2200	10819	80
2201	27031	149
2201	21019	26
2202	39720	319
2202	15444	319
2202	25117	268
2203	4686	151
2203	13935	374
2204	3182	1
2204	8089	228
2205	19779	80
2205	15323	224
2205	42698	297
2206	35998	268
2206	33512	308
2207	30970	36
2207	18687	62
2207	23374	99
2207	1852	268
2207	5288	41
2208	21202	110
2208	18083	224
2209	2107	63
2209	364	329
2210	24834	167
2210	40366	296
2211	11363	353
2211	3513	41
2211	30016	253
2211	2115	150
2212	28668	356
2212	37138	278
2212	24510	171
2212	23778	278
2213	31277	268
2213	43380	216
2213	28690	258
2213	21974	253
2213	7581	280
2213	43498	334
2213	36108	222
2213	43349	308
2213	25922	89
2213	18803	353
2214	8759	268
2214	41474	99
2214	39077	367
2214	30726	89
2214	25868	21
2214	38257	353
2214	31699	308
2214	19209	68
2214	13764	261
2214	14246	310
2214	42737	223
2215	43500	353
2215	3213	350
2216	3880	245
2216	14114	268
2216	15497	114
2217	6812	268
2217	3047	68
2218	2752	105
2218	16636	105
2219	28560	319
2219	41914	36
2219	8418	224
2220	38024	319
2220	30939	36
2220	29532	236
2220	39906	319
2221	22029	353
2221	15340	268
2222	40523	165
2222	23774	258
2222	17220	216
2222	6114	233
2222	38544	280
2222	692	268
2223	17684	353
2223	11067	73
2224	23522	217
2224	30039	263
2224	9717	153
2224	23013	349
2224	4916	362
2224	20101	66
2225	3156	357
2225	11041	260
2226	20265	25
2226	13440	25
2227	1670	51
2227	14045	222
2227	29184	248
2227	41728	253
2228	34828	36
2228	28588	272
2229	26739	91
2229	12107	155
2230	3223	72
2230	16443	261
2231	18629	168
2231	11105	328
2231	31885	222
2231	11389	159
2232	40874	63
2232	31243	367
2232	9652	80
2232	8603	63
2232	14800	63
2232	7919	319
2232	11724	149
2232	27615	319
2233	28601	223
2233	22797	168
2233	243	222
2233	39419	308
2233	4452	268
2233	32183	253
2234	20670	319
2234	32693	344
2234	27876	356
2234	39546	194
2235	29470	21
2235	13043	125
2235	6977	110
2236	25595	260
2236	3665	260
2237	42465	224
2237	8305	80
2237	15743	367
2238	37765	367
2238	36373	367
2238	29438	297
2238	19191	353
2239	17616	137
2239	37982	89
2239	19875	224
2239	34536	80
2239	35735	21
2239	21697	125
2239	35946	272
2240	12754	353
2240	33648	41
2240	21979	222
2241	37733	125
2241	14251	94
2241	36996	149
2242	9435	223
2242	34280	272
2243	37496	223
2243	7222	84
2243	27518	223
2243	25243	281
2243	9027	168
2244	29432	72
2244	4752	149
2244	23665	149
2245	32308	223
2245	14160	308
2245	39818	168
2246	532	367
2246	526	80
2246	23309	224
2246	37312	367
2247	35724	72
2247	23324	62
2247	20086	272
2248	1666	21
2248	12485	149
2248	36469	125
2249	28328	72
2249	446	217
2249	31864	66
2249	1033	238
2249	38226	263
2249	32188	153
2250	24951	319
2250	38462	367
2250	28441	80
2250	18334	54
2251	35233	71
2251	35635	150
2252	15301	168
2252	31753	298
2253	39400	258
2253	31314	253
2253	20162	355
2253	38121	253
2254	19281	91
2254	5131	369
2254	41396	91
2255	23435	268
2255	29130	268
2255	4582	353
2256	3338	308
2256	22098	168
2256	19290	253
2256	16828	41
2256	20606	168
2256	40488	251
2256	4525	46
2256	1629	175
2256	41067	175
2256	27064	363
2257	31656	369
2257	30107	206
2258	4095	75
2258	6207	98
2258	41021	98
2259	17916	217
2259	29089	94
2260	32818	155
2260	33955	155
2261	10894	223
2261	35552	84
2261	23247	328
2262	24552	258
2262	27538	353
2263	20857	223
2263	36832	350
2264	5338	175
2264	37554	165
2264	37563	223
2265	9086	129
2265	3783	36
2266	25853	149
2266	17714	216
2266	24137	253
2267	21965	329
2267	5198	217
2267	37726	263
2267	35036	153
2267	33236	329
2267	38734	149
2268	9901	353
2268	41672	41
2269	11458	150
2269	14232	71
2269	14592	92
2269	6098	201
2270	42429	75
2270	13101	62
2271	12716	72
2271	28913	363
2271	36303	379
2272	1895	72
2272	14906	319
2272	8853	261
2272	11900	73
2272	30873	73
2272	23259	115
2272	36288	261
2272	24115	261
2272	22233	115
2273	8788	155
2273	28840	268
2274	19637	319
2274	1320	155
2275	5295	72
2275	41439	75
2276	7092	7
2276	8004	261
2277	37658	261
2277	11157	152
2277	37692	238
2278	38638	268
2278	19959	223
2278	10779	72
2278	18452	128
2279	29443	149
2279	13870	268
2279	36062	280
2280	30278	223
2280	8070	84
2280	10632	223
2280	43577	319
2281	28231	319
2281	27975	367
2281	2201	367
2281	12077	367
2281	374	319
2281	35649	217
2281	9755	319
2282	6729	41
2282	18281	41
2282	20516	68
2283	14554	319
2283	2389	36
2284	23950	72
2284	15527	91
2285	9601	363
2285	32399	308
2286	7609	224
2286	1760	272
2286	1516	110
2286	36474	62
2286	21775	62
2287	37925	308
2287	4219	73
2287	24139	268
2287	39271	223
2287	11133	222
2287	27139	253
2287	31633	168
2287	29044	21
2288	26570	353
2288	3569	310
2288	22128	73
2289	2922	369
2289	39029	352
2289	39763	319
2289	104	98
2289	7970	155
2290	42022	353
2290	24429	280
2290	4067	268
2290	42216	258
2291	1493	353
2291	43886	68
2291	27804	310
2292	31284	202
2292	27153	265
2292	36132	68
2293	40934	73
2293	29302	379
2293	39908	73
2293	33652	73
2294	15231	150
2294	30765	261
2294	36959	71
2294	34548	92
2294	43728	201
2294	17410	335
2295	19908	149
2295	35453	61
2296	25952	319
2296	14738	319
2296	21792	319
2296	36095	367
2297	9105	268
2297	13706	367
2297	40035	21
2297	15197	151
2297	34110	151
2298	27993	367
2298	23202	297
2298	27391	367
2299	22336	91
2299	43386	369
2299	43858	99
2300	11785	216
2300	7096	353
2300	27268	353
2301	4884	149
2301	3581	149
2302	28243	149
2302	5496	16
2302	25218	196
2303	5969	353
2303	34641	73
2303	21786	41
2304	8857	149
2304	15613	73
2304	10307	149
2305	3700	223
2305	26215	308
2305	35689	168
2305	23470	168
2305	15003	223
2305	41973	328
2305	31216	84
2305	11352	343
2306	16005	260
2306	32681	124
2306	24477	36
2306	16774	367
2307	26334	367
2307	38974	304
2307	13208	367
2307	37032	304
2307	29739	110
2307	39836	304
2307	35212	224
2307	31545	304
2307	36261	375
2307	6394	304
2307	31637	253
2307	6208	304
2307	37270	258
2308	32800	319
2308	14890	319
2308	33725	149
2308	29146	319
2308	25660	93
2308	37805	369
2308	20111	352
2308	17591	319
2308	3722	93
2308	27285	319
2308	13484	98
2308	21804	57
2308	42679	369
2309	22635	189
2309	23962	189
2309	36758	353
2309	8750	367
2310	21462	319
2310	35167	171
2310	29339	278
2311	1923	224
2311	18330	304
2311	15295	80
2311	12513	304
2311	43205	36
2311	29220	304
2312	23848	149
2312	5374	268
2313	1851	223
2313	25060	248
2313	21371	253
2314	43272	91
2314	6802	272
2314	20747	369
2314	23003	91
2315	2600	42
2315	31938	217
2316	13885	319
2316	31855	127
2316	5385	319
2317	35513	319
2317	20007	223
2318	1363	72
2318	30845	129
2318	38659	82
2319	9115	110
2319	18868	22
2319	20297	125
2319	34888	62
2319	3387	224
2320	21482	149
2320	14847	149
2320	20461	340
2320	7169	179
2320	22595	179
2320	40276	149
2320	2474	179
2320	24782	179
2320	24072	179
2320	17894	149
2320	40187	179
2320	10321	179
2320	24284	308
2320	26617	340
2321	12603	72
2321	9615	319
2321	39084	319
2321	41579	319
2321	8028	80
2321	26075	319
2322	5130	268
2322	37286	268
2322	3138	319
2323	43508	185
2323	2231	185
2323	20512	149
2323	4102	79
2323	35127	232
2324	21793	367
2324	36667	297
2325	2589	41
2325	5176	280
2325	26772	268
2325	29086	41
2326	22971	272
2326	7744	125
2327	1694	268
2327	3701	268
2327	7261	41
2328	6185	72
2328	13895	247
2329	36191	149
2329	27988	84
2330	42321	268
2330	27856	89
2330	6309	367
2330	683	367
2331	22914	89
2331	10076	89
2332	32833	72
2332	29854	80
2332	33886	367
2332	1746	224
2333	3571	72
2333	20165	268
2333	20772	79
2333	5225	232
2333	23044	305
2334	30251	268
2334	7961	367
2334	125	319
2335	14517	367
2335	38668	367
2336	39462	73
2336	31426	355
2336	28770	307
2336	32996	353
2337	40771	93
2337	39492	155
2338	36978	41
2338	12898	268
2339	23154	91
2339	22648	206
2340	3074	128
2340	5316	149
2341	18421	99
2341	9248	353
2341	5685	223
2341	34741	308
2341	18583	21
2341	24791	99
2341	29511	319
2341	35478	99
2341	26301	272
2342	33693	75
2342	5915	369
2342	26887	369
2342	26212	227
2343	17762	17
2343	22080	260
2343	15257	357
2343	8024	228
2343	6549	255
2344	3271	194
2344	40117	356
2345	24910	73
2345	29836	355
2346	20617	268
2346	31582	261
2347	36514	353
2347	1312	41
2348	23299	1
2348	21692	357
2348	19913	90
2349	2508	149
2349	9804	149
2350	29587	99
2350	11637	99
2351	1107	222
2351	24049	101
2351	38577	101
2352	43397	196
2352	11513	16
2353	17204	375
2353	14032	99
2354	34745	319
2354	19647	367
2354	13344	319
2354	13020	367
2355	32306	21
2355	42963	329
2355	15310	272
2355	42399	22
2356	8607	36
2356	42923	272
2357	16472	319
2357	37957	223
2357	8990	319
2357	26110	329
2357	2307	21
2357	34019	208
2357	24113	319
2358	3970	75
2358	12542	36
2359	3844	80
2359	9942	99
2360	7045	223
2360	40464	223
2361	4002	308
2361	15284	41
2361	15333	73
2361	31751	319
2362	10236	206
2362	10087	206
2362	39599	149
2362	3318	206
2363	14439	93
2363	42697	369
2364	30190	363
2364	11176	253
2365	29327	68
2365	16500	319
2365	6707	93
2365	27242	93
2365	28729	277
2365	17772	319
2365	16064	319
2366	40051	165
2366	42162	268
2367	27916	27
2367	17386	139
2368	23937	367
2368	24579	21
2368	26600	21
2369	17271	149
2369	36184	353
2369	11846	41
2370	31967	125
2370	9999	22
2371	36345	258
2371	3589	280
2371	30210	268
2371	30922	222
2372	33418	149
2372	7987	303
2372	21585	244
2372	7271	167
2373	25824	369
2373	26493	91
2373	10604	93
2373	30395	99
2374	42616	155
2374	1975	155
2374	15034	155
2375	4147	149
2375	43625	213
2375	28549	251
2375	40158	233
2376	34109	125
2376	22689	125
2377	13096	224
2377	36023	93
2377	13560	93
2378	40147	72
2378	10734	268
2379	19268	353
2379	38060	222
2379	28063	308
2379	43237	223
2379	16656	223
2380	36526	223
2380	31052	308
2380	1274	168
2381	27858	149
2381	11012	73
2382	32007	319
2382	28905	319
2382	25502	319
2382	31667	319
2382	25328	41
2382	16982	319
2382	12852	99
2382	9859	80
2382	34777	319
2383	37424	351
2383	12768	351
2384	22554	89
2384	29190	367
2384	22254	99
2385	43188	72
2385	33203	223
2386	37791	367
2386	19689	80
2387	10014	319
2387	15537	99
2387	249	272
2388	34923	72
2388	35489	89
2388	12432	89
2388	8339	22
2389	7203	367
2389	8959	367
2389	17757	367
2389	37452	211
2390	29038	369
2390	15045	91
2390	34879	227
2391	26187	319
2391	20605	379
2391	19163	319
2391	23243	340
2391	42519	54
2391	40918	236
2392	27872	367
2392	10455	80
2392	16655	224
2393	20002	125
2393	2951	21
2393	11415	272
2394	40687	223
2394	233	223
2394	34577	223
2395	11683	149
2395	30674	63
2395	11837	21
2395	37633	329
2396	23179	72
2396	5892	72
2396	2780	272
2396	7109	99
2396	13274	62
2397	2522	127
2397	18414	268
2398	15944	371
2398	35813	149
2398	14700	149
2399	5744	182
2399	10451	81
2399	37022	319
2400	20381	353
2400	28227	353
2400	10772	165
2401	12475	223
2401	5257	223
2402	39536	72
2402	1225	286
2402	6462	87
2402	28446	268
2402	39984	41
2402	32685	327
2403	336	217
2403	28766	268
2403	12749	66
2404	20879	367
2404	15320	297
2405	21394	91
2405	10364	369
2405	472	99
2406	8845	268
2406	14105	42
2406	32688	160
2406	8827	292
2406	21086	119
2406	35333	361
2407	28535	319
2407	25159	91
2407	39817	206
2407	33353	99
2408	22529	110
2408	16125	161
2408	21845	319
2408	24226	319
2409	25932	319
2409	12580	91
2410	16499	72
2410	35599	80
2410	15039	224
2410	21009	272
2411	3685	72
2411	21387	261
2412	7072	99
2412	7298	75
2412	34783	91
2412	22062	369
2412	19016	99
2412	8355	93
2413	11611	183
2413	2093	79
2413	37280	232
2413	30416	114
2413	37053	223
2414	21455	367
2414	29274	155
2414	27107	367
2415	30573	110
2415	31658	93
2415	6647	272
2415	15667	91
2415	2497	21
2416	39274	73
2416	30117	248
2416	19192	305
2416	39175	76
2416	368	84
2417	35782	319
2417	34075	149
2417	9421	129
2417	11782	261
2418	29514	280
2418	32279	216
2418	19340	253
2419	30463	319
2419	21217	272
2419	7852	155
2420	8279	223
2420	28392	110
2420	469	84
2421	11348	319
2421	42952	367
2421	38986	319
2421	42599	367
2421	23216	272
2421	35896	21
2421	11501	319
2421	9310	319
2421	22900	63
2421	41641	155
2421	13386	54
2421	35597	236
2421	29852	98
2421	7737	155
2422	18160	73
2422	4608	36
2422	33898	36
2423	21337	36
2423	868	99
2424	12052	110
2424	42087	125
2425	8273	224
2425	27617	36
2426	27682	73
2426	36529	355
2426	34526	139
2426	6798	223
2427	42220	222
2427	5487	222
2427	14320	305
2428	138	193
2428	6331	319
2428	269	319
2428	2743	193
2428	42755	193
2429	23917	362
2429	3292	149
2430	19543	194
2430	38883	278
2430	24376	160
2431	20262	319
2431	30760	216
2432	3928	268
2432	26395	268
2432	10700	319
2433	32074	168
2433	14106	372
2434	29831	367
2434	41575	367
2435	24725	367
2435	12864	21
2435	31161	99
2435	24946	63
2435	32286	89
2435	2937	328
2436	22607	319
2436	29891	268
2436	4748	319
2436	9059	367
2436	836	319
2436	14162	319
2436	26273	319
2437	32895	367
2437	36613	263
2438	40012	149
2438	36339	211
2438	37631	297
2439	21386	268
2439	2313	16
2440	12544	367
2440	17425	89
2441	37461	278
2441	30076	367
2441	32550	259
2441	30270	297
2442	32285	73
2442	8980	310
2442	14580	310
2443	22623	222
2443	18691	222
2443	36277	353
2444	41346	155
2444	8922	223
2444	38481	319
2444	29007	319
2444	1088	54
2445	3592	129
2445	7175	92
2445	2680	201
2446	12464	149
2446	32111	98
2446	35467	289
2447	1432	353
2447	3157	41
2447	15281	253
2447	16110	222
2447	43364	73
2448	38326	91
2448	5509	227
2448	12593	227
2449	21263	268
2449	17150	268
2450	25152	36
2450	16043	224
2450	11757	272
2451	6973	183
2451	29928	183
2451	22330	23
2451	29627	268
2452	37729	46
2452	6192	363
2453	11675	319
2453	23334	21
2453	43721	319
2454	38423	223
2454	36198	308
2454	17371	168
2454	25746	281
2455	6800	227
2455	32054	73
2456	22947	93
2456	39542	206
2457	15150	268
2457	9929	41
2457	39244	367
2457	6365	99
2457	2238	149
2457	33997	41
2458	43517	222
2458	35736	261
2459	37333	42
2459	729	42
2460	8373	155
2460	43848	247
2460	35680	367
2460	30647	294
2460	13109	21
2460	40832	95
2460	13978	95
2461	36816	367
2461	21676	80
2461	3023	367
2461	32314	367
2462	1130	91
2462	29012	206
2463	32576	101
2463	20460	268
2464	32637	222
2464	16615	223
2464	18367	89
2464	1611	308
2464	41989	89
2464	35601	89
2464	15681	251
2465	4563	75
2465	30494	75
2466	5445	129
2466	26186	36
2467	32018	223
2467	42117	328
2468	37004	367
2468	19971	304
2468	39541	224
2468	24779	304
2468	11038	80
2468	37276	304
2469	22126	149
2469	22273	216
2469	40707	76
2469	18476	305
2469	30304	222
2470	32563	72
2470	11253	125
2471	2695	367
2471	4646	149
2471	32412	149
2471	37996	80
2471	20423	297
2471	13281	137
2471	19642	272
2472	37058	68
2472	22919	163
2473	17592	319
2473	14400	125
2474	2893	91
2474	33086	272
2474	19059	206
2474	7646	93
2475	38171	72
2475	30538	89
2475	31663	256
2476	17174	223
2476	4491	272
2477	25205	110
2477	29588	186
2477	3889	204
2477	37525	329
2477	40957	94
2478	24976	369
2478	29613	91
2478	26057	319
2479	7578	224
2479	20081	272
2479	17213	36
2480	40262	21
2480	8862	63
2480	38162	238
2480	11628	94
2480	18087	329
2480	12001	272
2481	21853	223
2481	3875	84
2482	5789	63
2482	22059	367
2482	9637	272
2483	8901	217
2483	35590	89
2484	32815	185
2484	35035	185
2484	15816	23
2485	24962	319
2485	32304	319
2485	24305	319
2485	5329	149
2485	42785	319
2486	38932	72
2486	1891	63
2486	1525	319
2487	23281	55
2487	20017	353
2488	20080	319
2488	30646	91
2489	35721	94
2489	24929	42
2489	19433	292
2490	1253	63
2490	40702	367
2490	41735	297
2490	26098	80
2490	16438	160
2490	27505	155
2491	38189	223
2491	36004	167
2491	25166	167
2491	8328	303
2491	38376	296
2491	38474	167
2491	20545	303
2491	35029	280
2492	42818	61
2492	15445	72
2492	34161	193
2492	7145	258
2492	2850	269
2492	42199	353
2492	30144	319
2492	34404	149
2492	41760	319
2492	31655	319
2492	32805	54
2493	42607	36
2493	23527	272
2493	38985	224
2493	39708	110
2494	2877	217
2494	43124	153
2495	1628	319
2495	27374	108
2495	37199	202
2495	13128	265
2495	11950	353
2496	33686	91
2496	8216	369
2496	7739	91
2496	8194	94
2496	23354	329
2496	35678	369
2496	42678	329
2496	12297	93
2497	6721	223
2497	26333	223
2498	27099	41
2498	12208	41
2499	34887	73
2499	37487	73
2499	42712	163
2499	4921	355
2500	6886	72
2500	27773	379
2500	18062	379
2500	9661	379
2501	21716	224
2501	30289	272
2502	29671	72
2502	38671	110
2502	13393	110
2503	8321	196
2503	4532	16
2504	27809	72
2504	24186	128
2505	6840	319
2505	34683	21
2505	40510	272
2505	37137	369
2505	35956	93
2505	22364	155
2505	27991	155
2506	25079	186
2506	15694	75
2506	40399	72
2506	14010	319
2507	12500	269
2507	42721	258
2508	39792	328
2508	11713	99
2508	6724	99
2509	3422	367
2509	28783	80
2509	28047	272
2509	30482	367
2510	8176	353
2510	6245	268
2510	25987	216
2510	34170	222
2511	6447	184
2511	36219	327
2511	3327	286
2512	42814	149
2512	13303	277
2512	4417	272
2513	7999	363
2513	3846	353
2513	16328	268
2514	11452	353
2514	37413	253
2514	35136	304
2514	18446	216
2514	29901	253
2514	23008	268
2514	34001	269
2514	33801	189
2514	5737	51
2515	29014	168
2515	20127	343
2516	37751	224
2516	12811	80
2516	10071	319
2517	22400	73
2517	3663	41
2518	39620	272
2518	17003	129
2518	32883	124
2518	9288	36
2519	24276	223
2519	32622	84
2519	20220	168
2520	32727	93
2520	23552	93
2521	38242	353
2521	43197	253
2521	18157	175
2522	27678	223
2522	91	308
2522	25636	223
2523	31176	263
2523	18149	105
2523	14314	263
2523	24519	217
2523	10256	263
2524	7559	367
2524	19363	367
2524	12890	319
2525	32823	110
2525	31351	62
2525	35034	272
2526	34197	328
2526	28199	168
2527	39514	367
2527	43594	80
2527	21105	21
2527	41691	193
2527	5523	80
2527	38529	224
2527	2011	253
2527	27350	367
2527	28711	319
2527	17824	367
2527	9708	110
2527	16121	47
2527	34118	56
2527	7404	155
2528	37076	72
2528	20123	297
2529	36803	367
2529	31048	7
